"tau_Av_Int.ns."
"1,801012319419"
"3,14766995612956"
"2,57221795693633"
"2,74558071457906"
"2,08940207014234"
"2,38853698920788"
"1,90253530451904"
"2,41693447794574"
"2,35514745070036"
"2,40816708365996"
"1,99198515793538"
"2,02971750518088"
"2,11897351952691"
"2,85301254773078"
"2,41462072566955"
"2,76163943916531"
"2,20406337625434"
"2,13985281361379"
"2,36930192718908"
"2,23006639220854"
"2,33685626405133"
"2,29277060735253"
"2,20871130749792"
"2,36223718227204"
"2,41738806749936"
"2,39278441505064"
"1,99074801088273"
"2,54936004805679"
"2,13235717971827"
"2,43971854223167"
"2,30833796521779"
"1,97560932802189"
"2,35142272930164"
"2,18369038663508"
"2,28382155974258"
"7,23739808357747"
"2,67921242332986"
"2,34257650229452"
"2,84690013136795"
"65230,8052083195"
"2,44645409331554"
"2,35306536589412"
"1,95645433187508"
"1,08824490708821"
"1,83001353509044"
"1,967470312395"
"2,81055720169376"
"2,73274868302158"
"2,22215159043287"
"2,47021119561126"
"2,02503469002737"
"2,19032275970383"
"1,94480716850146"
"2,45325716974425"
"2,24188423015687"
"2,53461384769561"
"2,35467351202398"
"2,37471688336975"
"2,05138928066617"
"4,5848204030311"
"2,07377226502103"
"2,30951413549008"
"2,11906781011351"
"2,63464834245523"
"2,0569583708322"
"2,28710738426812"
"2,48087027750057"
"1,9408775359903"
"1,97559391358642"
"2,3694564892834"
"2,62364005915485"
"2,46423671501004"
"2,31476215972748"
"1,59389398498024"
"1,58774224554599"
"2,53195956141703"
"2,31660324387557"
"2,53183074330648"
"7,01642975915285"
"2,57592793458471"
"2,21292657491474"
"3,26324368680848"
"2,40921556998646"
"2,59524802670727"
"2,44060140101127"
"2,70482731861946"
"2,13123808210724"
"2,32823839569593"
"2,11649184619171"
"2,36511877944289"
"2,57798972254787"
"2,1664140034766"
"2,74540013715338"
"2,23543723024411"
"2,39531476634676"
"2,80207044411927"
"2,33582162679312"
"1,97813233167467"
"1,78652526106049"
"2,00212398367884"
"1,7375201694651"
"2,55341426800311"
"2,57451057195334"
"1,74323599999582"
"2,40830374424753"
"1,81105472974341"
"2,26750605689727"
"4,26276932996716"
"1,76438655122208"
"2,32291515676165"
"2,68206195792546"
"2,23907047568368"
"2,11096752022508"
"2,25109288495371"
"1,98792873220989"
"2,14719928052545"
"6,5408173250462"
"2,15148319759598"
"2,00709627741381"
"2,41429903303427"
"3,67367652297792"
"2,20238552703765"
"4,94986922629713"
"2,63550043733943"
"1,76683878638784"
"2,71640917147204"
"2,78536970324136"
"2,37577109042538"
"2,12283418977905"
"3,5793754156018"
"2,01245306677261"
"2,80861587934"
"2,55778491315293"
"2,8957667607412"
"2,27314872037149"
"2,37055949237392"
"3,23085676426472"
"2,22013241671175"
"2,43094439895509"
"2,4194027677577"
"2,13660247698109"
"1,95573167836405"
"1,88102040045236"
